transaction_id,transaction_date,product_id,product_name,quantity,unit_price,total_price
E000826,2024-05-05,P021,ダイソン Pure Cool 空気清浄機（送料無料）,1,85000,85000
E000827,2024-05-05,P137,コールマン ツーリングドームテント【セール】,1,22800,22800
E000828,2024-05-05,P007,ワイヤレスマウス【セール】,3,1500,4500
E000829,2024-05-05,P113,パナソニック ヘアドライヤー ナノケア＜ポイント10倍＞,1,28000,28000
E000830,2024-05-06,P193,マキタ 充電式電動ドライバー＜期間限定＞,4,9800,39200
E000831,2024-05-06,P175,テンピュール ネックピロー（送料無料）,2,5980,11960
E000832,2024-05-06,P184,エコ洗剤 ハッピーエレファント 詰替用＜ポイント10倍＞,5,598,2990
E000833,2024-05-06,P191,全国銘菓 おやつ定期便[数量限定],4,2480,9920
E000834,2024-05-07,P083,シャープ AQUOS 50インチ【セール】,1,90000,90000
E000835,2024-05-07,P086,ルンバ コンボ j7+,1,45000,45000
E000836,2024-05-08,P186,オーガニックコットン タオルセット（送料無料）,2,3480,6960
E000837,2024-05-08,P140,アディダス スポーツウェア 上下セット【期間限定】,1,8980,8980
E000838,2024-05-08,P199,BOSCH レーザー距離計（期間限定）,2,7980,15960
E000839,2024-05-09,P020,LG 4K有機ELテレビ 55インチ【店頭】,1,75000,75000
E000840,2024-05-10,P113,パナソニック ヘアドライヤー ナノケア,1,28000,28000
E000841,2024-05-10,P068,Logicool ウェブカメラ C920【セール】,1,3200,3200
E000842,2024-05-10,P080,カリモク ダイニングチェア＜ポイント10倍＞,1,12000,12000
E000843,2024-05-11,P124,味の素 アミノバイタル プロ 30本[半額セール],3,3680,11040
E000844,2024-05-11,P006,USBメモリ 64GB（期間限定）,3,800,2400
E000845,2024-05-11,P079,パナソニック LEDデスクライト【まとめ買い】,1,15000,15000
E000846,2024-05-11,P131,シャープ ヘルシオ ホットクック,1,42800,42800
E000847,2024-05-11,P025,ASUS ROG ゲーミングPC（送料無料）,1,230000,230000
E000848,2024-05-12,P074,Anker モバイルバッテリー 20000mAh【まとめ買い】,5,2000,10000
E000849,2024-05-12,P100,LG UltraFine 5K Display＜ポイント10倍＞,1,250000,250000
E000850,2024-05-12,P054,無印良品 オーガニックコットンTシャツ【期間限定】,5,1200,6000
E000851,2024-05-13,P018,Anker 充電器 65W[期間限定],2,15000,30000
E000852,2024-05-13,P048,くもん 日本地図パズル（ネット）,4,300,1200
E000853,2024-05-13,P067,エレコム USBハブ 4ポート[数量限定],4,1200,4800
E000854,2024-05-14,P121,明治 アミノコラーゲン 200g,1,2480,2480
E000855,2024-05-14,P156,コンビ チャイルドシート クルムーヴ（期間限定）,1,38800,38800
E000856,2024-05-15,P045,シルバニアファミリー 赤い屋根の家[新生活応援],8,400,3200
E000857,2024-05-15,P165,博多久松 おせち料理セット 三段重＜ポイント10倍＞,1,15800,15800
E000858,2024-05-15,P048,くもん 日本地図パズル【セール】,2,300,600
E000859,2024-05-15,P092,Apple Mac Studio M2 Ultra【セール】,1,250000,250000
E000860,2024-05-15,P018,Anker 充電器 65W,1,15000,15000
E000861,2024-05-16,P018,Anker 充電器 65W,1,15000,15000
E000862,2024-05-16,P001,Apple MacBook Pro 14インチ【店頭】,1,150000,150000
E000863,2024-05-17,P128,ティファール 電気ケトル 1.2L,3,4980,14940
E000864,2024-05-17,P078,シモンズ ベッドマットレス シングル,1,95000,95000
E000865,2024-05-17,P100,LG UltraFine 5K Display[数量限定],1,250000,250000
E000866,2024-05-17,P116,ブラウン メンズシェーバー シリーズ9[新生活応援],1,24800,24800
E000867,2024-05-19,P080,カリモク ダイニングチェア（ネット）,1,12000,12000
E000868,2024-05-19,P064,ネスカフェ ゴールドブレンド 120g＜半額セール＞,4,150,600
E000869,2024-05-19,P074,Anker モバイルバッテリー 20000mAh＜期間限定＞,1,2000,2000
E000870,2024-05-19,P101,Echo Dot スマートスピーカー（期間限定）,2,5980,11960
E000871,2024-05-20,P024,Dell XPS 15 ノートPC【店頭】,1,200000,200000
E000872,2024-05-20,P047,ラキュー ボーナスセット,1,700,700
E000873,2024-05-20,P065,AGF ブレンディスティック 30本＜ポイント10倍＞,4,250,1000
E000874,2024-05-21,P006,USBメモリ 64GB（送料無料）,4,800,3200
E000875,2024-05-21,P103,SwitchBot スマートロック Pro【店頭】,1,12800,12800
E000876,2024-05-21,P194,アイリスオーヤマ ガーデニングツール 10点セット（ネット）,2,3980,7960
E000877,2024-05-21,P095,Microsoft Surface Pro 9【セール】,1,140000,140000
E000878,2024-05-21,P146,花王 ニャンとも清潔トイレセット[半額セール],2,3980,7960
E000879,2024-05-21,P088,東芝 オーブンレンジ 石窯ドーム,1,40000,40000
E000880,2024-05-21,P018,Anker 充電器 65W【まとめ買い】,1,15000,15000
E000881,2024-05-21,P126,ファンケル カロリミット 30日分【期間限定】,1,1680,1680
E000882,2024-05-22,P041,ハンドソープ キレイキレイ 詰替 3個,8,180,1440
E000883,2024-05-23,P070,Crucial SSD 1TB[期間限定],2,3500,7000
E000884,2024-05-24,P025,ASUS ROG ゲーミングPC[数量限定],1,230000,230000
E000885,2024-05-24,P200,花ごころ 培養土 25L & 肥料セット【セール】,1,1480,1480
E000886,2024-05-25,P148,ペティオ ペットベッド あったかドーム＜ポイント10倍＞,2,3480,6960
E000887,2024-05-25,P050,ナイキ エアマックス 270[半額セール],1,5000,5000
E000888,2024-05-25,P064,ネスカフェ ゴールドブレンド 120g,2,150,300
E000889,2024-05-25,P111,ヤーマン 美顔器 フォトプラス【店頭】,1,39800,39800
E000890,2024-05-25,P024,Dell XPS 15 ノートPC,1,200000,200000
E000891,2024-05-25,P114,オムロン 血圧計 上腕式[数量限定],1,7980,7980
E000892,2024-05-25,P178,折りたたみ トラベルバックパック[半額セール],3,3980,11940
E000893,2024-05-26,P045,シルバニアファミリー 赤い屋根の家（送料無料）,3,400,1200
E000894,2024-05-26,P056,ドトール ドリップコーヒー 100P[期間限定],2,150,300
E000895,2024-05-27,P182,再生紙ノート A5 5冊パック,3,680,2040
E000896,2024-05-27,P087,ブラーバ ジェット m6[半額セール],1,50000,50000
E000897,2024-05-27,P019,BOSE QuietComfort Earbuds【まとめ買い】,1,90000,90000
E000898,2024-05-28,P109,タニタ 体組成計 インナースキャンデュアル（送料無料）,1,9800,9800
E000899,2024-05-28,P173,サムソナイト スーツケース 68L＜期間限定＞,1,25800,25800
E000900,2024-05-28,P048,くもん 日本地図パズル【店頭】,2,300,600
E000901,2024-05-29,P068,Logicool ウェブカメラ C920【セール】,1,3200,3200
E000902,2024-05-29,P032,DJI Mini 4 Pro ドローン＜半額セール＞,2,45000,90000
E000903,2024-05-30,P064,ネスカフェ ゴールドブレンド 120g,3,150,450
E000904,2024-05-30,P200,花ごころ 培養土 25L & 肥料セット【まとめ買い】,1,1480,1480
E000905,2024-05-31,P179,マーナ シュパット エコバッグ L,1,1980,1980
E000906,2024-05-31,P118,ネイチャーメイド マルチビタミン 100粒【まとめ買い】,4,1580,6320
E000907,2024-05-31,P192,ワイン頒布会 赤白2本セット【店頭】,2,6800,13600
E000908,2024-05-31,P041,ハンドソープ キレイキレイ 詰替 3個【店頭】,4,180,720
E000909,2024-06-01,P079,パナソニック LEDデスクライト,1,15000,15000
E000910,2024-06-02,P076,ニトリ 遮光カーテン 2枚組＜期間限定＞,4,6000,24000
E000911,2024-06-03,P180,竹歯ブラシ 4本セット【セール】,5,980,4900
E000912,2024-06-03,P073,Logicool メカニカルキーボード G913＜半額セール＞,1,3000,3000
E000913,2024-06-03,P183,みつろうラップ 3枚セット＜タイムセール＞,3,2480,7440
E000914,2024-06-03,P099,EIZO FlexScan EV2795,1,80000,80000
E000915,2024-06-03,P082,バルミューダ トースター＜半額セール＞,1,70000,70000
E000916,2024-06-04,P081,ダイキン 加湿空気清浄機,1,180000,180000
E000917,2024-06-04,P139,カリマー 登山リュック 30L＜ポイント10倍＞,1,18800,18800
E000918,2024-06-05,P110,フィリップス ソニッケアー 電動歯ブラシ[半額セール],2,8980,17960
E000919,2024-06-05,P062,UCC ドリップコーヒー 50P【セール】,3,130,390
E000920,2024-06-05,P041,ハンドソープ キレイキレイ 詰替 3個【セール】,7,180,1260
E000921,2024-06-05,P045,シルバニアファミリー 赤い屋根の家＜期間限定＞,10,400,4000
E000922,2024-06-05,P066,バッファロー Wi-Fiルーター 6E【セール】,2,2800,5600
E000923,2024-06-05,P116,ブラウン メンズシェーバー シリーズ9（期間限定）,1,24800,24800
E000924,2024-06-05,P107,Ring ビデオドアベル＜ポイント10倍＞,1,18800,18800
E000925,2024-06-06,P054,無印良品 オーガニックコットンTシャツ[半額セール],1,1200,1200
E000926,2024-06-06,P074,Anker モバイルバッテリー 20000mAh【期間限定】,3,2000,6000
E000927,2024-06-06,P064,ネスカフェ ゴールドブレンド 120g【まとめ買い】,10,150,1500
E000928,2024-06-06,P040,柔軟剤 レノアリセット 詰替【店頭】,3,210,630
E000929,2024-06-06,P065,AGF ブレンディスティック 30本（期間限定）,3,250,750
E000930,2024-06-07,P146,花王 ニャンとも清潔トイレセット[数量限定],1,3980,3980
E000931,2024-06-07,P084,象印 炊飯器 極め炊き[数量限定],1,22000,22000
E000932,2024-06-08,P014,Samsung Galaxy S24 Ultra[新生活応援],1,90000,90000
E000933,2024-06-08,P134,バーミックス ハンドブレンダー＜ポイント10倍＞,1,24800,24800
E000934,2024-06-08,P152,GEX ハムスターケージ,1,4980,4980
E000935,2024-06-09,P171,鹿児島黒豚 しゃぶしゃぶ用 500g＜ポイント10倍＞,1,4800,4800
E000936,2024-06-09,P098,Dell U2723QE 4Kモニター（ネット）,1,25000,25000
E000937,2024-06-10,P113,パナソニック ヘアドライヤー ナノケア【セール】,1,28000,28000
E000938,2024-06-10,P047,ラキュー ボーナスセット【期間限定】,5,700,3500
E000939,2024-06-10,P052,THE NORTH FACE マウンテンパーカー[期間限定],2,2800,5600
E000940,2024-06-10,P192,ワイン頒布会 赤白2本セット,1,6800,6800
E000941,2024-06-10,P020,LG 4K有機ELテレビ 55インチ,1,75000,75000
E000942,2024-06-11,P179,マーナ シュパット エコバッグ L＜ポイント10倍＞,1,1980,1980
E000943,2024-06-11,P095,Microsoft Surface Pro 9[数量限定],1,140000,140000
E000944,2024-06-12,P065,AGF ブレンディスティック 30本,6,250,1500
E000945,2024-06-12,P073,Logicool メカニカルキーボード G913＜半額セール＞,1,3000,3000
E000946,2024-06-12,P187,季節のフルーツ定期便 月1回[新生活応援],1,4980,4980
E000947,2024-06-12,P093,コピー用紙 A4 500枚＜半額セール＞,7,15,105
E000948,2024-06-12,P034,ジップロック フリーザーバッグ M 50枚,9,500,4500
E000949,2024-06-13,P093,コピー用紙 A4 500枚,1,15,15
E000950,2024-06-14,P181,ステンレスストロー 8本セット＜ポイント10倍＞,3,1280,3840
E000951,2024-06-14,P188,厳選コーヒー豆 定期便 200g×2,1,3280,3280
E000952,2024-06-14,P015,付箋紙 ポストイット 10個【まとめ買い】,1,300,300
E000953,2024-06-15,P120,日食 プレミアムピュアオートミール 300g【期間限定】,3,498,1494
E000954,2024-06-15,P100,LG UltraFine 5K Display,1,250000,250000
E000955,2024-06-15,P095,Microsoft Surface Pro 9[期間限定],1,140000,140000
E000956,2024-06-16,P067,エレコム USBハブ 4ポート【セール】,1,1200,1200
E000957,2024-06-16,P062,UCC ドリップコーヒー 50P【セール】,3,130,390
E000958,2024-06-17,P059,サントリー 天然水 2L 12本【セール】,8,180,1440
E000959,2024-06-17,P087,ブラーバ ジェット m6＜タイムセール＞,1,50000,50000
E000960,2024-06-17,P025,ASUS ROG ゲーミングPC（期間限定）,1,230000,230000
E000961,2024-06-17,P139,カリマー 登山リュック 30L[数量限定],1,18800,18800
E000962,2024-06-17,P091,富士通 ノートPC LIFEBOOK【期間限定】,1,70000,70000
E000963,2024-06-17,P063,伊藤園 お〜いお茶 2L 6本（送料無料）,2,160,320
E000964,2024-06-18,P093,コピー用紙 A4 500枚（ネット）,2,15,30
E000965,2024-06-18,P070,Crucial SSD 1TB＜ポイント10倍＞,1,3500,3500
E000966,2024-06-18,P099,EIZO FlexScan EV2795＜期間限定＞,1,80000,80000
E000967,2024-06-18,P137,コールマン ツーリングドームテント【店頭】,2,22800,45600
E000968,2024-06-18,P157,ピジョン 哺乳びん 母乳実感,2,1980,3960
E000969,2024-06-18,P169,北海道十勝 ラクレットチーズ 300g,1,2480,2480
E000970,2024-06-19,P018,Anker 充電器 65W,1,15000,15000
E000971,2024-06-19,P107,Ring ビデオドアベル,1,18800,18800
E000972,2024-06-19,P130,デロンギ コーヒーメーカー マグニフィカS[期間限定],1,59800,59800
E000973,2024-06-20,P143,ダイワ 釣り竿 スピニングロッド（ネット）,1,12800,12800
E000974,2024-06-21,P018,Anker 充電器 65W,1,15000,15000
E000975,2024-06-21,P021,ダイソン Pure Cool 空気清浄機[新生活応援],1,85000,85000
E000976,2024-06-21,P061,キリン 一番搾り 350ml 24本【期間限定】,3,180,540
E000977,2024-06-21,P037,ティッシュペーパー 5箱パック[期間限定],2,250,500
E000978,2024-06-22,P012,消しゴム まとまるくん 5個（期間限定）,4,150,600
E000979,2024-06-23,P093,コピー用紙 A4 500枚[期間限定],7,15,105
E000980,2024-06-23,P023,Sony α7C II ミラーレスカメラ[新生活応援],1,95000,95000
E000981,2024-06-23,P023,Sony α7C II ミラーレスカメラ[期間限定],1,95000,95000
E000982,2024-06-23,P051,アディダス スタンスミス[半額セール],3,2500,7500
E000983,2024-06-23,P038,キッチンペーパー 4ロール＜半額セール＞,7,150,1050
E000984,2024-06-24,P178,折りたたみ トラベルバックパック【セール】,1,3980,3980
E000985,2024-06-25,P183,みつろうラップ 3枚セット,2,2480,4960
E000986,2024-06-25,P018,Anker 充電器 65W【まとめ買い】,2,15000,30000
E000987,2024-06-25,P115,パナソニック 目もとエステ【まとめ買い】,1,15800,15800
E000988,2024-06-26,P092,Apple Mac Studio M2 Ultra[半額セール],1,250000,250000
E000989,2024-06-26,P144,コールマン 寝袋 マルチレイヤースリーピングバッグ,3,8800,26400
E000990,2024-06-26,P025,ASUS ROG ゲーミングPC[半額セール],1,230000,230000
E000991,2024-06-26,P082,バルミューダ トースター＜ポイント10倍＞,1,70000,70000
E000992,2024-06-27,P066,バッファロー Wi-Fiルーター 6E＜ポイント10倍＞,1,2800,2800
E000993,2024-06-27,P024,Dell XPS 15 ノートPC＜期間限定＞,1,200000,200000
E000994,2024-06-27,P032,DJI Mini 4 Pro ドローン＜ポイント10倍＞,1,45000,45000
E000995,2024-06-28,P197,高儀 電動丸ノコ【セール】,1,8980,8980
E000996,2024-06-28,P193,マキタ 充電式電動ドライバー＜タイムセール＞,2,9800,19600
E000997,2024-06-28,P089,日立 ドラム式洗濯機 ビッグドラム（期間限定）,1,55000,55000
E000998,2024-06-29,P116,ブラウン メンズシェーバー シリーズ9[半額セール],1,24800,24800
E000999,2024-06-29,P065,AGF ブレンディスティック 30本[数量限定],8,250,2000
E001000,2024-06-29,P082,バルミューダ トースター[数量限定],1,70000,70000
E001001,2024-06-29,P129,象印 ホットプレート やきやき＜期間限定＞,1,12800,12800
E001002,2024-06-30,P059,サントリー 天然水 2L 12本（送料無料）,5,180,900
E001003,2024-06-30,P071,HDMI ケーブル 2m 2本セット,8,500,4000
E001004,2024-06-30,P028,三菱電機 エアコン 霧ヶ峰（期間限定）,1,120000,120000
E001005,2024-07-01,P045,シルバニアファミリー 赤い屋根の家,1,400,400
E001006,2024-07-01,P117,ザバス ホエイプロテイン ココア味 1kg（期間限定）,3,3980,11940
E001007,2024-07-02,P097,Apple Mac Pro＜半額セール＞,1,300000,300000
E001008,2024-07-02,P060,日清 カップヌードル 20食,5,100,500
E001009,2024-07-02,P149,チャオ ちゅ〜る バラエティ 50本（期間限定）,3,1980,5940
E001010,2024-07-02,P120,日食 プレミアムピュアオートミール 300g（ネット）,2,498,996
E001011,2024-07-02,P185,ソーラーチャージャー 折りたたみ式＜半額セール＞,2,5980,11960
E001012,2024-07-02,P109,タニタ 体組成計 インナースキャンデュアル[期間限定],1,9800,9800
E001013,2024-07-03,P187,季節のフルーツ定期便 月1回[期間限定],3,4980,14940
E001014,2024-07-03,P106,SwitchBot カーテン自動開閉（期間限定）,2,7980,15960
E001015,2024-07-03,P097,Apple Mac Pro[期間限定],1,300000,300000
E001016,2024-07-03,P138,パールイズミ サイクリンググローブ,1,3980,3980
E001017,2024-07-03,P177,ゼロハリバートン アタッシュケース【セール】,1,19800,19800
E001018,2024-07-03,P119,ヤクルト 青汁のめぐり 30袋,5,1980,9900
E001019,2024-07-03,P139,カリマー 登山リュック 30L,1,18800,18800
E001020,2024-07-04,P095,Microsoft Surface Pro 9[半額セール],1,140000,140000
E001021,2024-07-04,P055,ニューバランス 574[期間限定],2,4000,8000
E001022,2024-07-05,P083,シャープ AQUOS 50インチ＜ポイント10倍＞,1,90000,90000
E001023,2024-07-05,P041,ハンドソープ キレイキレイ 詰替 3個[新生活応援],5,180,900
E001024,2024-07-05,P149,チャオ ちゅ〜る バラエティ 50本,1,1980,1980
E001025,2024-07-05,P129,象印 ホットプレート やきやき＜期間限定＞,1,12800,12800
E001026,2024-07-06,P008,外付けHDD 1TB[新生活応援],2,2500,5000
E001027,2024-07-06,P018,Anker 充電器 65W＜タイムセール＞,1,15000,15000
E001028,2024-07-07,P183,みつろうラップ 3枚セット【まとめ買い】,1,2480,2480
E001029,2024-07-07,P012,消しゴム まとまるくん 5個【期間限定】,3,150,450
E001030,2024-07-07,P149,チャオ ちゅ〜る バラエティ 50本[期間限定],2,1980,3960
E001031,2024-07-09,P025,ASUS ROG ゲーミングPC,1,230000,230000
E001032,2024-07-10,P072,WD 外付けSSD 500GB【期間限定】,1,4000,4000
E001033,2024-07-10,P043,レゴ テクニック ブガッティ シロン＜半額セール＞,2,800,1600
E001034,2024-07-11,P125,森永 おいしいコラーゲンドリンク 12本（ネット）,5,2980,14900
E001035,2024-07-12,P097,Apple Mac Pro,1,300000,300000
E001036,2024-07-12,P090,三菱 IHクッキングヒーター【期間限定】,1,35000,35000
E001037,2024-07-12,P131,シャープ ヘルシオ ホットクック[数量限定],1,42800,42800
E001038,2024-07-13,P169,北海道十勝 ラクレットチーズ 300g[数量限定],2,2480,4960
E001039,2024-07-13,P166,築地直送 本マグロ 中トロ 300g【まとめ買い】,4,6800,27200
E001040,2024-07-13,P193,マキタ 充電式電動ドライバー【セール】,2,9800,19600
E001041,2024-07-13,P048,くもん 日本地図パズル[期間限定],2,300,600
E001042,2024-07-14,P029,Kindle Paperwhite Signature＜半額セール＞,1,25000,25000
E001043,2024-07-14,P175,テンピュール ネックピロー[新生活応援],2,5980,11960
E001044,2024-07-14,P126,ファンケル カロリミット 30日分＜ポイント10倍＞,1,1680,1680
E001045,2024-07-14,P032,DJI Mini 4 Pro ドローン【セール】,1,45000,45000
E001046,2024-07-15,P163,有機野菜セット 10品目,5,3280,16400
E001047,2024-07-15,P194,アイリスオーヤマ ガーデニングツール 10点セット[半額セール],3,3980,11940
E001048,2024-07-15,P170,京都宇治 抹茶スイーツ詰め合わせ,2,3200,6400
E001049,2024-07-15,P008,外付けHDD 1TB【店頭】,2,2500,5000
E001050,2024-07-15,P086,ルンバ コンボ j7+＜半額セール＞,1,45000,45000
E001051,2024-07-15,P181,ステンレスストロー 8本セット＜期間限定＞,1,1280,1280
E001052,2024-07-15,P165,博多久松 おせち料理セット 三段重[期間限定],1,15800,15800
E001053,2024-07-16,P086,ルンバ コンボ j7+,2,45000,90000
E001054,2024-07-16,P003,Sony WH-1000XM5 ヘッドホン＜半額セール＞,1,110000,110000
E001055,2024-07-17,P053,リーバイス 501 デニム,1,3500,3500
E001056,2024-07-17,P069,サンワサプライ モニターアーム＜半額セール＞,5,1500,7500
E001057,2024-07-17,P090,三菱 IHクッキングヒーター[半額セール],1,35000,35000
E001058,2024-07-17,P113,パナソニック ヘアドライヤー ナノケア（期間限定）,1,28000,28000
E001059,2024-07-17,P168,宮崎県産 完熟マンゴー 2個（送料無料）,1,7800,7800
E001060,2024-07-17,P151,ドギーマン おさんぽリード＜ポイント10倍＞,1,1480,1480
E001061,2024-07-18,P132,ブルーノ コンパクトホットプレート（期間限定）,5,9680,48400
E001062,2024-07-18,P111,ヤーマン 美顔器 フォトプラス[期間限定],1,39800,39800
E001063,2024-07-18,P149,チャオ ちゅ〜る バラエティ 50本,1,1980,1980
E001064,2024-07-18,P102,Nature Remo IoT温度センサー【店頭】,3,3980,11940
E001065,2024-07-18,P056,ドトール ドリップコーヒー 100P【セール】,4,150,600
E001066,2024-07-19,P013,蛍光ペン 5色セット[期間限定],7,500,3500
E001067,2024-07-19,P189,日本酒 頒布会 720ml×2本,4,5800,23200
E001068,2024-07-19,P110,フィリップス ソニッケアー 電動歯ブラシ＜タイムセール＞,2,8980,17960
E001069,2024-07-19,P073,Logicool メカニカルキーボード G913[半額セール],2,3000,6000
E001070,2024-07-19,P041,ハンドソープ キレイキレイ 詰替 3個【期間限定】,1,180,180
E001071,2024-07-20,P097,Apple Mac Pro＜ポイント10倍＞,1,300000,300000
E001072,2024-07-21,P039,食器用洗剤 キュキュット 詰替（期間限定）,1,180,180
E001073,2024-07-21,P050,ナイキ エアマックス 270,2,5000,10000
E001074,2024-07-22,P197,高儀 電動丸ノコ【店頭】,3,8980,26940
E001075,2024-07-22,P045,シルバニアファミリー 赤い屋根の家[新生活応援],1,400,400
E001076,2024-07-22,P110,フィリップス ソニッケアー 電動歯ブラシ＜ポイント10倍＞,1,8980,8980
E001077,2024-07-22,P042,バスクリン 入浴剤 20包＜タイムセール＞,1,350,350
E001078,2024-07-22,P058,カルビー ポテトチップス 12袋（送料無料）,3,200,600
E001079,2024-07-23,P049,ユニクロ ウルトラライトダウン,2,3000,6000
E001080,2024-07-23,P011,Canon EOS R6 ミラーレスカメラ[数量限定],1,70000,70000
E001081,2024-07-23,P092,Apple Mac Studio M2 Ultra【店頭】,1,250000,250000
E001082,2024-07-24,P120,日食 プレミアムピュアオートミール 300g＜期間限定＞,2,498,996
E001083,2024-07-24,P041,ハンドソープ キレイキレイ 詰替 3個【店頭】,2,180,360
E001084,2024-07-24,P140,アディダス スポーツウェア 上下セット＜タイムセール＞,2,8980,17960
E001085,2024-07-25,P112,ドクターエア マッサージガン【まとめ買い】,1,14800,14800
E001086,2024-07-25,P066,バッファロー Wi-Fiルーター 6E＜半額セール＞,2,2800,5600
E001087,2024-07-25,P171,鹿児島黒豚 しゃぶしゃぶ用 500g【セール】,1,4800,4800
E001088,2024-07-26,P002,Apple iPad Pro 12.9インチ[数量限定],1,120000,120000
E001089,2024-07-26,P200,花ごころ 培養土 25L & 肥料セット,1,1480,1480
E001090,2024-07-26,P032,DJI Mini 4 Pro ドローン[半額セール],1,45000,45000
E001091,2024-07-27,P022,Apple Watch Ultra 2＜期間限定＞,1,100000,100000
E001092,2024-07-27,P135,アシックス ランニングシューズ GEL-KAYANO【店頭】,1,15800,15800
E001093,2024-07-28,P136,Manduka ヨガマット PRO 6mm,1,14800,14800
E001094,2024-07-28,P047,ラキュー ボーナスセット（期間限定）,2,700,1400
E001095,2024-07-28,P064,ネスカフェ ゴールドブレンド 120g【期間限定】,4,150,600
E001096,2024-07-28,P118,ネイチャーメイド マルチビタミン 100粒＜ポイント10倍＞,1,1580,1580
E001097,2024-07-29,P180,竹歯ブラシ 4本セット【セール】,2,980,1960
E001098,2024-07-29,P156,コンビ チャイルドシート クルムーヴ＜期間限定＞,1,38800,38800
E001099,2024-07-29,P178,折りたたみ トラベルバックパック【期間限定】,4,3980,15920
E001100,2024-07-29,P123,大塚製薬 ネイチャーメイド 鉄分【セール】,9,980,8820
E001101,2024-07-30,P189,日本酒 頒布会 720ml×2本,2,5800,11600
E001102,2024-07-30,P042,バスクリン 入浴剤 20包＜ポイント10倍＞,2,350,700
E001103,2024-07-30,P173,サムソナイト スーツケース 68L,1,25800,25800
E001104,2024-07-30,P199,BOSCH レーザー距離計【まとめ買い】,2,7980,15960
E001105,2024-07-30,P027,日立 冷蔵庫 R-HW54S【まとめ買い】,1,85000,85000
E001106,2024-07-31,P089,日立 ドラム式洗濯機 ビッグドラム【店頭】,1,55000,55000
E001107,2024-07-31,P053,リーバイス 501 デニム＜期間限定＞,2,3500,7000
E001108,2024-08-01,P058,カルビー ポテトチップス 12袋[数量限定],2,200,400
E001109,2024-08-01,P191,全国銘菓 おやつ定期便【セール】,1,2480,2480
E001110,2024-08-02,P087,ブラーバ ジェット m6[半額セール],1,50000,50000
E001111,2024-08-02,P095,Microsoft Surface Pro 9（期間限定）,1,140000,140000
E001112,2024-08-03,P071,HDMI ケーブル 2m 2本セット,1,500,500
E001113,2024-08-03,P160,西松屋 ベビーバスチェア＜ポイント10倍＞,1,2480,2480
E001114,2024-08-03,P024,Dell XPS 15 ノートPC[新生活応援],1,200000,200000
E001115,2024-08-04,P195,パキラ 観葉植物 8号鉢【期間限定】,2,4980,9960
E001116,2024-08-04,P155,くもん 知育玩具 くみくみスロープ【期間限定】,1,4280,4280
E001117,2024-08-04,P197,高儀 電動丸ノコ【店頭】,3,8980,26940
E001118,2024-08-04,P069,サンワサプライ モニターアーム【セール】,1,1500,1500
E001119,2024-08-04,P115,パナソニック 目もとエステ,1,15800,15800
E001120,2024-08-04,P082,バルミューダ トースター【セール】,1,70000,70000
E001121,2024-08-05,P079,パナソニック LEDデスクライト（ネット）,1,15000,15000
E001122,2024-08-05,P159,エルゴベビー 抱っこひも オムニ360[数量限定],1,28800,28800
E001123,2024-08-05,P076,ニトリ 遮光カーテン 2枚組＜期間限定＞,1,6000,6000
E001124,2024-08-06,P131,シャープ ヘルシオ ホットクック[半額セール],1,42800,42800
E001125,2024-08-07,P119,ヤクルト 青汁のめぐり 30袋[新生活応援],2,1980,3960
E001126,2024-08-08,P074,Anker モバイルバッテリー 20000mAh[半額セール],1,2000,2000
E001127,2024-08-08,P069,サンワサプライ モニターアーム[半額セール],2,1500,3000
E001128,2024-08-08,P063,伊藤園 お〜いお茶 2L 6本[半額セール],2,160,320
E001129,2024-08-08,P158,アンパンマン おしゃべりいっぱいことばずかん（送料無料）,2,7980,15960
E001130,2024-08-09,P063,伊藤園 お〜いお茶 2L 6本＜ポイント10倍＞,1,160,160
E001131,2024-08-09,P065,AGF ブレンディスティック 30本[新生活応援],4,250,1000
E001132,2024-08-10,P054,無印良品 オーガニックコットンTシャツ【まとめ買い】,3,1200,3600
E001133,2024-08-10,P011,Canon EOS R6 ミラーレスカメラ,1,70000,70000
E001134,2024-08-10,P198,プランター 菜園キット 土・種付き[期間限定],1,2480,2480
E001135,2024-08-11,P169,北海道十勝 ラクレットチーズ 300g【まとめ買い】,1,2480,2480
E001136,2024-08-11,P099,EIZO FlexScan EV2795,1,80000,80000
E001137,2024-08-12,P015,付箋紙 ポストイット 10個＜タイムセール＞,4,300,1200
E001138,2024-08-12,P047,ラキュー ボーナスセット[期間限定],3,700,2100
E001139,2024-08-12,P057,明治 おいしい牛乳 1L 6本[新生活応援],3,120,360
E001140,2024-08-12,P184,エコ洗剤 ハッピーエレファント 詰替用[数量限定],5,598,2990
E001141,2024-08-12,P005,ノート A4 5冊パック（送料無料）,3,400,1200
E001142,2024-08-12,P012,消しゴム まとまるくん 5個（ネット）,3,150,450
E001143,2024-08-13,P031,Garmin ForeRunner 265 スマートウォッチ,1,40000,40000
E001144,2024-08-13,P091,富士通 ノートPC LIFEBOOK[新生活応援],1,70000,70000
E001145,2024-08-13,P118,ネイチャーメイド マルチビタミン 100粒【期間限定】,3,1580,4740
E001146,2024-08-13,P073,Logicool メカニカルキーボード G913＜タイムセール＞,1,3000,3000
E001147,2024-08-14,P022,Apple Watch Ultra 2【セール】,1,100000,100000
E001148,2024-08-14,P038,キッチンペーパー 4ロール＜タイムセール＞,2,150,300
